date,subtotal,tax,total,currency_code,payment.type,bill_to.name,vendor.type,vendor.name,vendor.address,vendor.logo,img_file_name,img_thumbnail_url,img_url,pdf_url
2021-09-12 00:00:00,49.55,10.4,59.95,,visa,Darrin Sayre,Catering,HARIBO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-09-14 00:00:00,49.55,10.4,59.95,,visa,Darrin Sayre,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-09-15 00:00:00,49.55,10.4,59.95,,visa,Darrin Sayre,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-09-17 00:00:00,49.55,10.4,59.95,,visa,Darrin Sayre,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-09-18 00:00:00,49.55,10.4,59.95,,visa,Darrin Sayre,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-09-19 00:00:00,49.55,10.4,59.95,,visa,Darrin Sayre,sportswear,GEOGRAPHICAL NORWAY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:20:00,49.55,10.4,59.95,EUR,visa,Darrin Van Huff,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2016-07-28 00:00:00,49.55,10.4,59.95,EUR,visa,Jack Garza,accessories,BIBA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2016-08-12 21:00:00,49.55,10.4,59.95,EUR,visa,Jack Garza,accessories,DELSEY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62716090.pdf,https://scdn.veryfi.com/receipts/957a8ed1-355f-4754-b282-9d64308954b4/thumbnail.jpg?Expires=1648359839&Signature=cR13pszgNeNWGgjAXcC2fDUYTAjVzx7PRSehgphaOLwz~DViMwoe1DdBPwg9U0LnglLJ9QYRuDjNksybIKn~gpRq0f8acMzltQSgF9G7jZdJ9VN3sRMclLCdNOOCc83Jc-oHacQ9nr3JE~pLt36wVeGrY3js-3U7ilDaMzbFIj~010BMEM1KuIIczAmDNAB~Nk~I2aRn7cVG59s1oa8jpQjuVuwT4-FwyPxgAhKyb03Nl4oZKdAyvjKnTEVM1dDgGdeicU0mE1T9sDxwzQ1tA6LDfb9uYgjazbdCFEBzBRULflQFNHU67ggFO8HsUcm9wuJTk4Ia70SEvWv~QJ3L5Q__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/957a8ed1-355f-4754-b282-9d64308954b4/10a5d706-78aa-4d7e-801c-29f1af62ef5b.pdf?Expires=1648359839&Signature=F58tQy0NTIS2X6~nU8F42sj3X97xSKuuFONLIXQMe9g548KXpkKh3jYo1CJKRh1R4Lrf1u~SrgZFDKeuz5nSsu~WlYdRH9USu3L0DCWysH55guPGdHOPsH6a6hpFh2jrVjt8XkSNIgFb2f~pppm8tajbjHjxzCsyTejM4yORlaXKMNleDJDz~TxpzOqgFx~PglBhc3qKp9N-KnB1YseMhCNAF8yCFyt-gQOycQt7JTDM~EJQH59gd8n2IM2TAezobmTihfQaz1TzxJDiPoZF-2uZKQpOihGm542urph8j7yo9doJfrcr1WJ6fZ84kHh0jefNJcKFdea7I2YwFt2yqQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/957a8ed1-355f-4754-b282-9d64308954b4/10a5d706-78aa-4d7e-801c-29f1af62ef5b.pdf?Expires=1648359839&Signature=F58tQy0NTIS2X6~nU8F42sj3X97xSKuuFONLIXQMe9g548KXpkKh3jYo1CJKRh1R4Lrf1u~SrgZFDKeuz5nSsu~WlYdRH9USu3L0DCWysH55guPGdHOPsH6a6hpFh2jrVjt8XkSNIgFb2f~pppm8tajbjHjxzCsyTejM4yORlaXKMNleDJDz~TxpzOqgFx~PglBhc3qKp9N-KnB1YseMhCNAF8yCFyt-gQOycQt7JTDM~EJQH59gd8n2IM2TAezobmTihfQaz1TzxJDiPoZF-2uZKQpOihGm542urph8j7yo9doJfrcr1WJ6fZ84kHh0jefNJcKFdea7I2YwFt2yqQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2011-05-07 18:08:00,49.55,10.4,59.95,EUR,visa,Jack Lebron,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2011-07-28 11:52:00,49.55,10.4,59.95,EUR,visa,Jack Lebron,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2016-11-28 16:37:00,49.55,10.4,59.95,EUR,visa,Jack Lebron,mixed clothing,DESIGUAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,49.55,10.4,59.95,EUR,visa,Jack O'Briant,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-16 00:00:00,49.55,10.4,59.95,EUR,visa,James Galang,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-17 00:00:00,49.55,10.4,59.95,EUR,visa,James Galang,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-05-05 00:00:00,49.55,10.4,59.95,EUR,visa,James Galang,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-03-05 00:00:00,49.55,10.4,59.95,EUR,visa,James Galang,cosmetic,THE BODY SHOP,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-07-17 00:00:00,49.55,10.4,59.95,EUR,visa,James Galang,mixed clothing,MARINA MILITARE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-07-18 00:00:00,49.55,10.4,59.95,EUR,visa,James Galang,mixed clothing,MARINA MILITARE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,49.55,10.4,59.95,EUR,visa,Joel Eaton,Restaurant,CASA CARMEN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-03-18 00:00:00,49.55,10.4,59.95,EUR,visa,Mike Vittorini,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,49.55,10.4,59.95,EUR,master_card,Saphhira Shifley,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-07-30 00:00:00,49.55,10.4,59.95,EUR,visa,Steve Nguyen,men's clothing,ALVARO MORENO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2013-08-06 00:00:00,49.55,10.4,59.95,EUR,visa,Victor Preis,accessories,O BAG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,49.55,10.4,59.95,EUR,visa,,"women's clothing,men's clothing",Zara,"Avenida Diagonal, 208, 08018 Barcelona, Spain",https://cdn.veryfi.com/logos/us/335827864.jpg,,,,
2022-03-26 15:24:00,49.55,10.4,59.95,EUR,visa,,"women's clothing,men's clothing",Zara,"Avenida Diagonal, 208, 08018 Barcelona, Spain",https://cdn.veryfi.com/logos/us/335827864.jpg,,,,
2022-03-26 15:24:00,49.55,10.4,59.95,EUR,visa,,"women's clothing,men's clothing",Zara,"Avenida Diagonal, 208, 08018 Barcelona, Spain",https://cdn.veryfi.com/logos/us/335827864.jpg,,,,
2022-06-19 00:00:00,58.14,5.81,63.95,EUR,visa,Adam Hart,mixed clothing,MARINA MILITARE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,58.14,5.81,63.95,EUR,visa,Adam Hart,mixed clothing,GANT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-12 00:00:00,58.14,5.81,63.95,EUR,visa,Adam Shillingsburg,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-13 00:00:00,58.14,5.81,63.95,EUR,visa,Adam Shillingsburg,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-14 00:00:00,58.14,5.81,63.95,EUR,visa,Adam Shillingsburg,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-15 00:00:00,58.14,5.81,63.95,EUR,visa,Adam Shillingsburg,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-10 00:00:00,58.14,5.81,63.95,,visa,Emily Grady,mixed clothing,GANT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-12 00:00:00,58.14,5.81,63.95,,visa,Emily Grady,mixed clothing,GARCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-09-23 00:00:00,58.14,5.81,63.95,EUR,master_card,Harold Pawlan,accessories,SUNGLASS HUT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,58.14,5.81,63.95,EUR,master_card,Saphhira Shifley,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:20:00,58.14,5.81,63.95,EUR,visa,Steven Cartwright,mixed clothing,GANT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,58.14,5.81,63.95,CAD,visa,,Restaurant,Las Cochiqueras,"54.28750 San Agustin de buadalix
Las Coches SL-CIF",https://cdn.veryfi.com/logos/tmp/304542239.png,,,,
2020-09-19 00:00:00,58.18,8.02,66.2,EUR,visa,A BARCELONETA,men's clothing,La Mar Salada,"Passeig de Joan de Borbó, 58-59, 08003 Barcelona, Spain",https://cdn.veryfi.com/logos/tmp/304501285.png,,,,
2022-04-16 00:00:00,58.18,8.02,66.2,EUR,visa,Adam Shillingsburg,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,58.18,8.02,66.2,EUR,visa,Adam Shillingsburg,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,58.18,8.02,66.2,EUR,visa,Adam Shillingsburg,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,58.18,8.02,66.2,EUR,visa,Adam Shillingsburg,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,58.18,8.02,66.2,EUR,visa,Adam Shillingsburg,men's clothing,BARBAS 1935,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-08,58.18,8.02,66.2,EUR,visa,Adam Shillingsburg,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,58.18,8.02,66.2,EUR,visa,Anna Gayman,footwear,CALLAGHAN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,58.18,8.02,66.2,EUR,visa,Anna Gayman,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-14 00:00:00,58.18,8.02,66.2,,visa,Emily Grady,mixed clothing,FIFTY OUTLET STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-15 00:00:00,58.18,8.02,66.2,,visa,Emily Grady,women's clothing,FLORENCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,58.18,8.02,66.2,EUR,visa,Janet Martin,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2014-07-23 00:08:00,59.18,9.02,67.2,EUR,visa,Jas O'Carroll,sportswear,GEOGRAPHICAL NORWAY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2010-09-25 13:17:00,59.8,4.14,63.94,EUR,visa,Aaron Smayling,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-04 00:00:00,59.8,4.14,63.94,EUR,visa,Adam Bellavance,women's underwear,VANITY FAIR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-05 00:00:00,59.8,4.14,63.94,EUR,visa,Adam Bellavance,women's underwear,VANITY FAIR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-07 00:00:00,59.8,4.14,63.94,EUR,visa,Adam Bellavance,women's underwear,VANITY FAIR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,59.8,4.14,63.94,EUR,visa,Adam Bellavance,sportswear,ADIDAS/REEBOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,59.8,4.14,63.94,EUR,visa,Adam Bellavance,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,59.8,4.14,63.94,EUR,visa,Anna Gayman,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,59.8,4.14,63.94,EUR,visa,Anna Gayman,footwear,CROCS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-17 00:00:00,59.8,4.14,63.94,,visa,Emily Grady,jewelry,FESTINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,59.8,4.14,63.94,,visa,Jay Fein,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,59.8,4.14,63.94,EUR,visa,Lena Creighton,Restaurant,CASA CARMEN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,59.8,4.14,63.94,EUR,visa,,Grocery,Carrefour,28022 Madrid,https://cdn.veryfi.com/logos/us/774979958.jpg,,,,
2022-09-29 00:00:00,60.18,10.02,68.2,EUR,visa,Jason Fortune-,mixed clothing,RIP CURL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-08-20 00:00:00,63.89,1.13,63.89,EUR,visa,Aaron Smayling,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-08-22 00:00:00,63.89,1.13,63.89,EUR,visa,Aaron Smayling,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-08-23 00:00:00,63.89,1.13,63.89,EUR,visa,Aaron Smayling,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-01-11 00:00:00,63.89,1.13,63.89,EUR,visa,Aaron Smayling,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-01-11 00:00:00,63.89,1.13,63.89,EUR,visa,Aaron Smayling,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,63.89,1.13,63.89,EUR,visa,Aaron Smayling,Catering,HARIBO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,63.89,1.13,63.89,EUR,cash,CECOSA HIPERMERCADOS S.L,"supermarket,grocery_or_supermarket,food,store",Eroski,"Ctra. Logroño, 26500 Calahorra, La Rioja, Spain",https://cdn.veryfi.com/logos/tmp/304572615.png,,,,
2022-03-26 15:23:00,63.89,1.13,63.89,,visa,Jay Fein,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,63.89,1.13,63.89,EUR,visa,Lindsay Shagiari,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,63.89,1.13,63.89,EUR,visa,Luke Foster,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-30 00:00:00,63.89,1.13,63.89,EUR,visa,Stephanie Phelps,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,63.89,1.13,63.89,,visa,Steve Chapman,cosmetic,DRUNI,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-03-05 00:00:00,64.01,5.23,69.24,EUR,visa,Alan Schoenberger,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894526.jpeg,https://scdn.veryfi.com/receipts/c612becd-db1b-4014-ac6a-97eb5514df47/thumbnail.jpeg?Expires=1648359842&Signature=WFJv7z~D9Byc-4h5BzVYPfJutIz2hBKfrhhFi-2S8EI-mK9qhy9e~pwfffmzLSBslRFpjbC~41kEPfTk81lQDCSyPKf4o06bKy5W8eycHErNi1LtnMQGGDe-9Xmmr2Zavw6MLKiOdECn8WoCB7LuKzLP-4Yg8UTlh88K7PHqzzKm77tp7H-DMwFxT4DD2KocDtDsdGbG7~hHGVSuxj4pG1TbWAzK~eWUVOtp7SHxWReGpSXhxC-qLFJnhuy-5zPDtgCCziL4IZyKVaXAC~PymF-eYL9PYoJpFSlHnOzMLIATVJ99t55K76CGz57vVm5~A5kGg-lPfc-wEt~7FdJhEg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/c612becd-db1b-4014-ac6a-97eb5514df47/ec0559c1-5476-4eca-80d3-2cce9ef8116c.jpeg?Expires=1648359842&Signature=XQHdk8sDQFUo8q-y02KEIA9hqyK~50nJOEHE6ltB-WwYck1OUZCjL9Mmx4vzxwvbm3G883hJmAx1sURzn4A7qwbwjHvBF6OuJHr4XzB4jLWpTqX5WECf7hPzoP5z-W-px5cSFeIt~kXlGiXTH68OO7KPdssMkuRrGqiGPiQj~jp4cRrtS~z21LJx7df1FlNpdVa9rL1OnkhH~3U~gUFPeNgGSGE5MCeZX6HsvLj1S7XUpwU7O-l9cmiBzoxLRPbBhuW4ZdWI62rnPanT9Kuoi1kIPfoV6sqf5Db3KXv18fT2Wq0WYema8DVJNecRKfpDRZJFysOqC6j4RJBzjdzVOA__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/c612becd-db1b-4014-ac6a-97eb5514df47/0a1481c5-aa60-47d7-b68f-d836a84aa630.pdf?Expires=1648359842&Signature=aLhsoGy9yd22SpJJLoh29xIOGKEASPuxZJNu2qCfKG5yMCGC2qFhmP2i056RsBkv3~a6hwSiNpcH6PXMbLT8e3CAo2DmvsxF5Ahji5acPoxGOBgX4sSepq7Y5yl2Ii1bq7soOXTN4D2D7eFJPRTv5x7HqOznuMH5uiy~Jwk158OKQSV9w890QoxJlQlT13SZBMjY7NBwBnsnVFEjyRBBBT4oU8APuiWNIVnI8FMBYTuUUFdh5wVTaYBiKjEGZzvHaw-vT9cFFGEDUBEmF~N-~aplUDczyD8YvUFZw0E52wFpuKoOZZZRPg0342phF7cP0S3~uUm4mqHBVxcPcWcHpQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2018-03-24 13:17:00,64.01,5.23,69.24,EUR,visa,Alan Schoenberger,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-03-25 15:44:00,64.01,5.23,69.24,EUR,visa,Alan Schoenberger,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,64.01,5.23,69.24,EUR,visa,Alan Schoenberger,cosmetic,PRIMOR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,64.01,5.23,69.24,EUR,visa,Alan Schoenberger,cosmetic,PRIMOR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,64.01,5.23,69.24,EUR,visa,Alan Schoenberger,cosmetic,PRIMOR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,64.01,5.23,69.24,EUR,visa,Alan Shonely,men's clothing,SUITS INC.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2012-09-03 14:49:00,64.01,5.23,69.24,EUR,visa,Alan Shonely,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2012-09-03 14:49:00,64.01,5.23,69.24,EUR,visa,Alan Shonely,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,64.01,5.23,69.24,EUR,visa,Alejandro Ballentine,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-11-01 00:00:00,64.01,5.23,69.24,EUR,visa,Alejandro Ballentine,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-11-02 00:00:00,64.01,5.23,69.24,EUR,visa,Alejandro Ballentine,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-25 00:00:00,64.01,5.23,69.24,EUR,visa,Alejandro Ballentine,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-26 00:00:00,64.01,5.23,69.24,EUR,visa,Alejandro Ballentine,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-27 00:00:00,64.01,5.23,69.24,EUR,visa,Alejandro Ballentine,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,64.01,5.23,69.24,EUR,visa,Alejandro Savely,footwear,MUNICH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-09-08 00:00:00,64.01,5.23,69.24,EUR,visa,Aleksandra Gannaway,mixed clothing,ROBERTO VERINO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
